title,date,userName,review,rating,isEdited,developerResponse
장난하나요?돈주고 깔았는데 문제만 생기고 고객센터도 없고,2020-09-14 04:36:17,찌모띠모,"어쩌란 말입니까?
돈 물어주세요",1,False,
만족합니다,2020-04-23 16:26:06,구리구리몽몽12,유일하게 워치앱중에 만족합니다!,5,False,
환불해주세오,2020-03-02 02:16:20,노사여니,"계속 오류떠서 어플 진행이 안됩니다
환불부탁드릴게요",1,False,
너무 잘쓰고 있어요,2020-11-19 02:41:12,붕대크리,아주 맘에 들어요,5,False,
돈 받고 팔만한 퀄리티의 앱이 아닙니다.,2021-11-07 18:20:28,야이야이오,"몇일 써본 결과 일단  UI가 쓸데없이 복잡하고 직관적이지  않으며, 어설픈 한글화 덕분에 한글임에도 읽고 있어도 뭔 소리인지 모르겠다. 차라리 영문인게 나을 정도.

또한 가장 중요한 수면 추적 기능이 어설프다.
하루 자고 일어났을 때 리포트 된 수면 시간은 택도 없이 빗나가 있으며, 이걸 수동으로 내 실제 수면 시간으로 수정해 줘야한다.
내가 몇시에 잠들었고 몇시에 일어났는지 일일이 기억했다가 직접 수정해야한다는 말이다.
10~20분 정도 차이가 나면 그러려니 하겠는데, 몇 시간씩 차이가 나니 수정을 안할수도 없다.

수면 추적이 제대로 되지 않는 수면 관리 앱을,
화려하고 허세 가득한 UI로 포장해서 파는 느낌이다.

예전에 샤오미 밴드 4만원짜리에서 기본 제공하던 수면 관리 앱이 오히려 낫다고 생각 될 정도이다.

무료 앱이었다면 상황이 다르겠지만,
이걸 5,900원에(심지어 어느순간 4,900원에서 은근슬쩍 가격을 1,000원 올렸다.) 살만한 퀄리티가 있어보이진 않는다.",1,False,
인터페이스가 구림,2020-03-02 00:24:34,숙면기계,심플하게 눈에 들어와야하는데 복잡함,3,False,
환불요청,2019-09-06 18:03:06,미워,"잠을 안자도 측정이됩니다
환불부탁드립니다",4,False,
환불해주세요,2020-02-05 13:32:05,머리쁜,잘못구입했어요ㅠㅠ,5,False,
아이패드 앱도 만들어주세요,2022-02-18 04:17:16,쑳풇캻,아이패드 앱도 만들어주세요,5,False,
잘 사용하다가 에러 떠서 안됌,2021-09-08 11:50:03,오토슬립에러짱,"설치하고 이틀 잘 사용하고 뿌듯했는데
이후 이틀동안 에러가 안없어지고 인식 못함",1,False,
수면 질 개선에 도움,2021-03-17 23:03:12,스피자이크,수면 데이터를 쉽게 볼 수 있음,5,False,
오류 ㅠ?,2021-09-30 15:34:59,shaunrkls,워치 끼고 자는데도 기록이 안 되요 ㅠㅠ 워치 업데이트 한 이후로 그런 거 같아요,1,False,
데이터에러ㅜㅜ,2020-10-26 22:16:02,ㅠㅠㅠㅠㅠ조으다,전날꺼 데이터 보려니깐 에러나서 안보임. 찾아보니 이런 경우가 있는 사람이 많은듯하네여ㅜㅜㅜㅜ 괜히 삿나봄,1,False,"{'id': 18765600, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-10-28T22:06:46Z'}"
놀라우리만큼 정확한 수면계산기,2018-05-19 03:45:28,하하이하여요요,만족합니다,5,False,
애러가 너무 많아요,2021-10-12 23:38:18,ㅇㅇㅇㅇ99,"시계 잘 착용하고 자는데 종종 수면측정이 안됩니다
애러가 너무 잦아요",1,False,
에러에러....,2021-09-29 22:59:11,옌꾸밍,요즘들어 수면기록한거 다 에러뜹니다 해결해주시던지 환불해주시던지 해야할 것 같은데요??,1,False,
정확도는,2021-05-27 23:07:14,종신옹,완전 맞는지는 잘 모르겠고 추이확인용으로 괜춘한듯,3,False,
환불,2020-10-30 16:18:32,jdsjdk,잘못 결제했는데 혹시 환불되나요,5,False,
수면측정 오류가 너무 잘 남,2021-09-20 02:45:16,안그래도아이폰때문에빡치는데,에러나서 안뜨는 날이 너무 많아요,2,False,
좋은거 같은데..,2018-05-22 10:05:56,ilmare0923,아직 사용법을 잘 모르겠다는거..,4,False,
쓸만해요,2021-03-12 23:58:51,Blackmonkeyii,애플워치있다면 한번써볼만한 앱,5,False,
돈 아까움,2021-05-07 05:57:20,이런망쓰,"에러가 떠서 수면기록이
전혀 안되요. 돈 아까움 이런걸 오ㅐ 돈주고 사쓴지 
퉤!!!!",1,False,
환불 요청 합니다.,2020-11-02 14:36:48,추추키,구매 후 에러 발생으로 활용을 못하고 있습니다.,1,False,"{'id': 18882502, 'body': '안녕하세요, 더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내 주시기 바랍니다.', 'modified': '2020-11-03T20:56:15Z'}"
에러만 계속뜸,2020-07-06 16:31:34,단트비,"무슨 오류가 계속 뜹니까 
하라는대로 했는데도 계속 오류 오류 오류
그냥 환불해주십쇼",1,False,
조아요,2020-07-16 01:09:26,멜랑꼴리에요,잘쓰고 있습니다 감사합니다,5,False,
평가햇는데 계속 쓰래요 ㅠㅠㅠ,2019-10-18 03:32:55,민쥬니이이이이,글 쓰면 안뜨려나,5,False,
좋네요,2020-09-22 01:28:16,러브핸들00,생각보다 잘 보여주는거 같습니다~,4,False,
안 정확함,2022-03-09 21:58:25,Boramae park,일하고 있는데 잔다고 인식하지 않나 자고 있었는데 일어났다고 인식하지 않나 이 돈 주고 살 앱은 아닌 듯.,1,False,
연결메세지 오류,2018-09-20 10:02:54,뉴도ㅓㅈ,오늘 구매했는데 애플워치 착용한적이 없거나 아이폰과 연결 불안정이라고 나오네여,1,False,
하나도 안맞아요,2021-04-08 01:30:47,인생JAM,"작동원리가 어떻게 되는지 모르겠을 정도로
자기 마음대로 측정하고 정확도는 아예 안맞습니다.
업데이트전에는 잘 썼었던 것 같은데, 어느 순간부터 엉망이네요.

너무 안맞아서 애플워치로 취침시작-취침종료를 눌렀는데도 시간이.... 맞는게 하나도 없습니다.
그래서 폰에 저장된 기본 수면앱에도 정보가 엉망으로 올라와있네요.

빠른 해결 부탁드립니다.",1,False,
연결 오류 메세지가 뜹니다,2018-09-01 04:08:58,미래소녀라나,apple watch를 착용한 적이 없거나 iphone과 apple watch의 연결이 불안정합니다.,1,False,
좋아요.,2018-07-17 09:09:35,저건사야해,잘때 심박수 측정되어서 좋습니다. ㅎ,5,False,
아직 사용전입니다,2020-11-20 13:09:27,강날탱,사용후  후기남길게여,5,False,
처음써보는거라,2020-01-26 08:30:51,오더리사주세요,더 써보고 자세히 적을께용~,5,False,
굿 어플.,2018-04-28 04:56:33,Fnguru,수면 어플 중에 최고인것 같습니다.,5,False,
업뎃이후에 수면 측정이 안됩니다.,2020-10-04 00:03:49,이히힣,잘 쓰고 있었는데 수변측정에 에러가 많네요. ㅠㅠ,1,False,"{'id': 19002544, 'body': '안녕하세요, Apple은 최근 14.2 업데이트에서 ""일부 사용자의 경우 건강 데이터가 Apple Watch와 iPhone간에 동기화되지 않았습니다""라는 수정 사항을보고했습니다. iOS 14.2로 업데이트하는 것이 좋습니다. 추가 지원이 필요한 경우 appsupport@tantsissa.com으로 이메일을 보내주십시오.', 'modified': '2020-11-09T23:15:07Z'}"
돈 주고산 보람이있네요,2019-07-29 04:39:20,지안이아버지,넘나 좋은것,5,False,
환불해주세요,2021-10-12 22:13:39,ㅇㅊㅊ노노켜터초초초ㅗ토노조조노초ㅗ초초영,저번 주에 사고나서 한 번도 제대로 작동한 적이 없는데 환불해주세요,1,False,
갑자기 안됨,2022-07-10 03:01:38,Whgdkdugg,수면기록보니 2주전부터 제대로 인식을 못함,1,False,
쓸만함,2021-10-28 08:50:01,칼라파이,"자동 학습되는거 같아서 좋음.

처음 사용하고 수면 클릭하지않고 사용해도

자동으로 판단해서 데이터 분석해서

결과를 보여 줘서 좋음.",5,False,
에러 좀 어떻게 해봐요...,2021-09-22 17:01:47,반가워요 모두,측정 이미 다 된것도 에러로 사라지게하면 어떡함;;,1,False,
오류떠서 작동안되니 취소바람,2021-03-08 02:08:05,아웃스탕,방금 다운받았는데 애플워치릉 오류 작동안되니 취소바랍니다,1,False,"{'id': 21554497, 'body': '안녕하세요. 시계 설정에 대해 더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내 주시기 바랍니다.', 'modified': '2021-03-10T04:29:36Z'}"
좋아요!,2021-09-18 08:36:15,초코케잌아아,관리하기 좋고 편하네용,5,False,
오류 문의,2020-01-20 21:45:44,스네이크박,권한 다 설정 했는데도 심박수 권한 없다고 하는데 어떻게 조치해야합니까,1,False,
기본 아이폰 건강앱보다 떨어져요,2022-02-04 10:48:09,왜죠왜프랑스,안자도 잤다고 나오고 계속 에러만 뜨고,1,False,
정확하지 않음,2021-11-12 03:50:07,동킴,핏빗 쓰다가 애플워치 쓰는데 수면시간 측정이 정확하지 않음,2,False,
굿,2021-02-18 10:41:56,핑거댄싱,서용전이라 뭐가 뭔지 모르겠지만 괜찮을듯,4,False,
에러 떠요,2021-05-28 04:01:12,뚜뚜뚜뚜1111,"돈 내고 샀는데 수면 시간 보려고 하면 거의 다 에러 뜨네요,, 어떻게 하나요",1,False,
한국어 지원 감사합니다,2018-02-09 11:14:35,할만1425,드디어 됬네요,5,False,
하.. 에러 ㅡㅡ,2021-04-18 08:54:05,막땅쓰,에러때문에 스트레스 무슨짓을 해도 안되네요.. 어떻게 해야되나요,1,False,
오류작동,2021-03-15 14:44:46,tjdgmlejdk,좋다고해서 다운 받았는데 계속 오류가 뜨네요 환불받고싶네요,1,False,"{'id': 21694083, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2021-03-16T22:52:03Z'}"
에러가떠요,2020-09-12 13:11:25,박핸댄,"첫날이후 계속 에러
핸드폰을 바꿔도 에러
작동이안되요 환불해주세요",1,False,
환불해주세요 자꾸에러 나서 못쓰겠어요,2020-03-21 11:54:16,땅아야~,계속 지우기 깔고해도 안되요 환불해주세요,1,False,
돈이 아깝지 않습니다,2019-09-19 23:39:23,java update,강추합니다 ㅋㅋ,5,False,
왜 만원이 결제되는거죠?,2020-12-21 03:03:24,jy828200,4900원인데 왜 만원이 결제되었나요?,3,False,
측정안됨..,2020-06-03 23:02:39,오링초이,왜 모든 권한을 허용해도 측정이 안되는건가요 4일째입니다..,1,False,
4500원이 결제됐어요,2019-06-22 12:39:54,아뵤뵤뵶,"3900원 결제되어야하는데 4500원이 결제됐어요
오류인가요?",3,False,
이거 오류 왜케 심해요?,2021-02-18 02:00:46,짜아아으낭,"진짜 리뷰 안적은데 이거 왜 자꾸 오류 나고
몇 시간 지나면 수편 분석해놓은 거 뒤죽박죽되고 
진짜 좋다고 그래서 고민하다가 유료 구매한 건데 전에 무료로 쓰던 다른 어플보다 짜증나서 못 써먹겠어요.
제가 어플 리뷰 쓰는 게 이거일 줄은 몰랐네요.
지금 환불도 안되는데 진짜 다 캡쳐해서 보낼까요.
환불해주든 어쩌든 해주세요.
별 점 주기도 짜증나네요.",1,False,
환불처리,2020-02-25 06:13:58,멋쟁이8637,ㅇ환불가능한가요?어떻게 진행해야하나요? 화불해주세요 제발,2,False,
신기하네요 ㅋ,2018-12-02 00:04:19,디와이에이치앤,매우그럴듯합니다,5,False,
만원,2021-03-25 11:23:08,Mijin12345,"만원결제가됫는데.. 왜그런건가요

아니 연락도안줘짜증나게",1,False,
연결 에러가 떠요,2020-09-13 08:58:21,우키키킷,"건강앱에 권한 체크 다 했는데도 연결이 안되는데
왜 그런거죠?",1,False,
신기합니다,2022-02-04 05:34:31,불의종,정말 측정이 됩니다 신기해요,5,False,
6일째  사용중  어제 기록이 사라졌어요,2021-12-02 23:41:02,wkdkfirjbgaksl,"일요일부터 사용해서 오늘이 6일째 사용입니다
오늘아침 일어나서 어제 수면 체크하는데
수면 시간이 안맞아서 시간 조정하는데
난데없이 그저께 기록된 내용이 사라졌어요
기록에서 날짜 클릭해보면 어플이 강제종료되요  ;;
에러인가요…",3,False,
환불해주세요,2018-02-27 00:54:24,이킬라씨아킬라무,"뭐 하지도않앗는데 다운받고 결제되네
구독 취소",1,False,
여러분 이제 사지마세요,2021-12-11 19:59:32,초코멍멍,에러도 너무 심하고 고칠 방법도 없고 됐네요,1,False,
만족,2020-04-22 01:13:49,뾰미꼬미,약간의 오차는 있지만 그럭저럭 비슷해요. 만족해요!,4,False,
어플이안되요,2021-10-09 23:43:40,슬리포우,수면 측정이 안되는거같은데 빨리 해결해주세요,1,False,
진짜 굿입니다,2020-04-23 01:35:06,가원엄마,추천합니다 베리굿!!!,5,False,
괜찮은 듯...,2020-04-19 00:07:56,dygest,기격도 기능도 좋은 거 같네요...,4,False,
좋아요,2022-02-13 01:37:39,불개미1234,잘 쓰고있습니다,5,False,
굿,2022-02-05 01:17:31,봉몬,조금 복잡한데 좋아여 자세하고,5,False,
구매 했습니다.,2018-11-30 11:56:32,건방돼지,써보고 평가할께요,4,False,
왜 며칠동안 기록도 안뜨고 어플 왜이럴까요,2020-11-14 06:46:06,ㅇ마나,갑자기,3,False,"{'id': 19120079, 'body': '안녕하세요, AutoSleep 6.5.1은 수정과 함께 14 일 토요일에 출시되었습니다. 현재 버전으로 업데이트하면이 문제가 해결됩니다. 추가 지원이 필요한 경우 appsupport@tantsissa.com으로 이메일을 보내거나 앱의 지원 링크를 사용하십시오.', 'modified': '2020-11-16T01:57:29Z'}"
앱의 신뢰성이 의심스러움,2021-02-15 22:44:54,SSINJI14,"이걸 구매하고 사용한 첫 날,
이 날 계속 잠이 안오고 잠자는 약 5시간 내내 뒤척이는 게 자면서도 느껴질 정도로 선잠을 잤었음
하지만 어플은 수면 효율 100퍼센트, 수면 질 80퍼센트라고 되어있었고
심지어 깊은 잠이라고 표시되어있었음...
무료라면 몰라도 이렇게나 부정확한 어플을 5000원씩이나 주고 구매하고싶지 않아서
일어나자마자 어플을 삭제하고 환불요청을 했음.
너무너무 별로임",1,False,
수면관리하기 좋아요,2021-02-10 02:21:34,허개2,수면 패턴관리하기 엄청 좋아요,5,False,
안 잤는데 잤다고 나오는건 뭐예요??,2020-11-12 13:28:26,나나나나나난나나나나,"무료어플 쓰다가 이거 좋다고해서 구매한지 3일째인데요 
오후2시에 안자고 일하고있었는데 수면기록에 뜨는건 뭡니까??? 
불면증이 있어서 수면제 먹고도 겨우 자는데 그마저도 자주 깨요.깨서 시간 보느라 폰도봤고 워치도 켰는데 그 시간엔 또 깊은잠이라고 나오네요 ㅋㅋㅋ 
전 몽유병인건가요??? 
차라리 무료어플이 더 정확했어요. 
환불 안됩니까?",1,False,
에러 답없네,2020-06-27 06:07:11,깡낼,에러라고 온갖 설정 다해보고 맞춰봐도 안되요 환불해주세요,1,False,
좋아요,2020-06-07 07:53:55,한라봉맛귤,기능은 몰라도 신기하네요,5,False,
워치연동이 안됩니다,2022-01-14 19:14:55,함마후,어떻게헤야하나요?,1,False,
저는 왜 연동이 안되는거죠,2020-08-25 04:20:52,비비1234466789,바로 어플 사고잣는데 왜 기록이 안넘어오나요,1,False,
잘사용하고 있어용,2021-05-06 15:07:20,주강은,좋아요,5,False,
"수면 체크x, 스마트알람x",2021-05-14 01:38:00,게임은 좋은데,"다운로드 수도 많고 추천도 많아 
돈 주고 어플 다운받았는데 이제는 화가나요..
수면 체크 제대로 안되는 경우가 너무 많고 
애플 워치 착용 안한채로 잤는데도 멋대로 수면시간 6시간이라고 하질않나..
이제는 몇 주째 스마트알람조차 울리지 않아서 그냥 애플워치 알람 사용중입니다
구입한게 너무 후회되네요",1,False,
일본어로만 나오는데,2017-11-12 08:48:53,도르도무,한시간을 뒤져도 언어 선택창이 없네요. 뭐야 이거,1,False,
에러뜨고 애플워치랑 동기화 잘안되고 짜증나요,2020-09-07 09:01:24,배민우에에게겍,내4900원 부들,1,False,
좋아용,2020-07-09 01:28:17,카프로지아,깔끔 해서 너무 젛음,5,False,
구입하셔도,2019-11-28 00:31:59,E.S Kim,좋습니다.,5,False,
개좋아 진짜로,2020-03-01 05:47:22,호댕잉,무조건 사라,5,False,
수면측정,2021-10-19 05:39:48,timeless9003,너무 안맞는거같아요ㅠㅠ환불해주세여,1,False,
애플워치se 오류가 납니다,2021-03-05 15:55:35,그라스호퍼,어떻게하나요?,1,False,
왜자꾸 시스템에러가 발생하나요,2019-10-18 03:30:31,곧행운이엄마,ㅋㅋ다운받고 이틀만에 시스템 에러가 뜨네요ㅡㅡ,1,False,
저번주부터 안됨,2022-06-30 00:33:33,ㅇㅅㅇ효,갑자기 안되네 이유가 머야..,1,False,
에러,2022-04-06 13:32:44,우웅데,워치랑 연결 잘되어 있는데 자꾸 에러가 뜨네요,1,False,
동기화 안됨,2021-04-15 01:37:29,miyoungg,동기화 계속 안되서 사용 못하고 있음. 환불 받고싶음.,1,False,
좋아요,2022-03-16 06:11:05,럼보늬,신기하게 잘체크함,5,False,
업뎃 이후 워치 인식이 전혀안됨,2022-10-14 10:49:53,newgull,"업뎃 이후 워치 인식이 전혀안됨
개선안하시나요?",1,False,
기대이상,2018-03-26 22:03:50,eucary,애플워치와 함께 좋아요.,5,False,
좋은거 같아요,2021-11-26 23:36:22,궈너너며,기본메뉴 보단 좋네용,3,False,
좋아요,2019-11-05 23:44:48,후니럽01,하루 사용자 정확하고 좋네요,5,False,
별로 실용적이지 않은 것 같네요 ㅠㅠ 환불부탁드려요,2020-09-17 15:52:32,ㅐㅈ아ㅓ어,환불 부탁드려요!,1,False,
너무좋아요,2022-01-11 08:28:11,에제메베,베리귯,5,False,
신기한 어플,2020-01-25 01:13:33,현서 아빠,신기하네요..^^,5,False,
그냥 오류 투성이 어플,2020-12-13 01:10:48,아르라라랑,"쓰지마세요 오류 개쩔어요ㅋㅋㅋㅋㅋㅋㅋ
아 내 돈 아까워라",1,False,
언어설정이 안됩니다,2017-12-14 01:44:43,우앙굿이네,일본어로만 되네요 피드백바랍니다,1,False,
오류만 뜨고 정상 작동 되지도 않네요,2021-10-18 01:10:58,환불부탁환불해주세요,오류만 뜨고 정상 작동 되지도 않네요 환불해주세요,1,False,
오류 뜨는데요,2020-11-02 07:36:43,영123영,심박수 데이터가 기록되지 않는다고요,1,False,"{'id': 18882522, 'body': '안녕하세요, 더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내 주시기 바랍니다.', 'modified': '2020-11-03T20:58:53Z'}"
좋아요,2022-01-26 13:56:06,굳ㅁㅇㄹ,더써보고 평가할게요,5,False,
리뷰원래 안남기는데,2020-05-01 11:43:59,Mia💃🏻,"에러라고 뜨네요
온갖설정을 다 해봐도 안되구요
설마 수면시작버튼을 수동으로 눌러줘야
측정이 되는건 아니겠죠?
그렇다면 이 어플을 쓸 이유가 없는듯요
며칠 더 해봐도 안됩니다
환불좀 해주세요 개빡치네요",1,False,
자꾸 튕겨요,2020-04-12 15:17:40,ミカミbijinn,"애플워치에서 자기전에 수면 누르면
자꾸 튕겨요",2,False,
인식,2021-01-06 16:26:32,ddddoood,애가 인식을 잘 못해요 왜그러는거죠??,3,False,
Good,2018-01-04 22:46:40,aaasds,한글 지원이 필요합니다.,5,False,
환불 받을 수 있으면 받고 싶습니다:(,2020-02-24 00:09:39,슈레이,"수면시간이 충분한 편이라 그런지
수면의 질이 좋게 분석 되는 것 같습니다.

하지만 저만 그런지 모르겠지만
수면 시간도 분단위로 정확히 기록 되지않고
분명 엄청 뒤척이며 중간에 깨기도 하고 그랬는데
그 시간마저 깊은 수면으로 되어있더라구요...
분석하는 의미가 없을 것 같아서 잘 쓰게 될지 의문입니다.",1,False,
좋음,2018-09-01 14:26:36,All that Ri,자동측정이라 편리함,5,False,
역대급 ㅂㅅ같은 어플,2022-03-03 19:23:31,악쓰바르 쒸비아르케,아니 ㅋㅋㅋㅋㅋㅋ오류나서 아무것모 못하는데 뭘하라는거냐ㅋㅋㅋㅋ,1,False,
수면측정 안됨,2022-06-28 05:52:15,사용자1342,언젠가부터 워치 차고 자도 수면측정이 하나도 안돼요,1,False,
에러납니다,2020-12-23 02:47:34,ㅁㅁㅁㅁㅎ,이메일로 에러 내용 보냈어요 환불해주세요,1,False,
인식 이상함,2021-11-06 20:16:22,공니밍,"충전해놓으면 수면으로 인식됨
감도조정해도 소용없음",1,False,
자꾸 에러 떠요,2020-07-15 15:23:30,작거7,"애플워치5 사용하고 있고,
휴대폰-애플워치 둘 다 문제 없이 가까이 있고
패스코드도 안 잠겨있었는데
뭐가 문제인지 ㅡㅡ
일주일에 에러만 몇 개가 뜨는지 모르겠어요
유료앱인데 노양심?
이럴 거면 돈 왜 받아요",1,False,
좋네요,2019-12-18 23:28:40,하늘천따지냐,좋아요 좋아요 수면체크 할수 있어서 ...,5,False,
환불받고싶네요…,2022-10-09 14:26:55,ebs 생각보다 너무 별로,"정확도 넘 떨어져요
비싼 돈 날렸네요",1,False,
환불해주세요,2020-04-26 04:54:47,ㅡ..ㅡ..,"누르고 자도, 누르지 않고 자도 측정되지 않습니다. 
환불해주세요..",1,False,
좋아요,2020-03-28 09:32:55,킹캉21,수면패턴도 알고 너무 좋아요,5,False,
환불,2021-07-20 16:32:23,snsndbel,환불해주세요 진짜 1도 필요없는 어플ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ무쓸모 별 한개도 아까움,1,False,
수면체크 잘 안됩니다.,2020-04-29 15:46:14,hfhjjih,"워치 차고 자고 아침에 일어나서 수면시간 체크하려고 어플 들어가보면 “에러” 라는 두글자 뜨고 기록은 안남아요
왜 에러가 뜨는지도 모름
그냥 에러래요~
자기전에 에러뜨지 말아달라고 기도하고 자야함

어플은 사용하기도 어렵게 해놔서 무슨 기능이 있는건지도 모르겠고 보기도 어렵고
이거 살바엔 아이스크림을 하나 사먹는게 나음",1,False,
환불 되나요,2020-11-26 11:36:08,gafeuhefakh,저하고는 별로 맞지 않는 것 같네요..,1,False,
밧데리 소모가 너무 커요,2018-05-28 10:30:22,주식회사 식이입니다,"앱은 일주일정도 사용하였습니다
1시~6시30분까지 취침을 하는데
취침 시간은 정확하게 측정이 됩니다
밧데리 소모가 심해  체크를 해보았는데
25%정도 소모가 되네요
그리고 앱 삭제후 밧데리 소모는 2%입니다
지금은 사용을 안하고 있고 빨리 문제점 개선 부탁합니다",1,False,
Good. 기본 앱 보다 좋습니다.,2021-01-18 01:22:16,hyejuncheong,좋습니다.,4,False,
좋아요,2021-04-08 08:19:14,samsigy84,수면 체크 되니깐 참 좋아요!,5,False,
쓰래기앱,2021-04-05 00:04:27,막나르,교대 근무자인데 오전 취침시간 설정 없음.,1,False,
좋아요~~,2020-06-05 22:26:05,잇츠미미미아이율,아침마다 확인하게 되네요 좋아요!,4,False,
좋음,2018-02-16 23:44:50,ds4qge,좋음. 근데 설명이 부실.,5,False,
좋네요,2018-03-18 02:35:45,에뤽이라라라,수면측정해서 보니 좋네요,5,False,
산지 이주 됐는데,2021-10-25 06:19:10,설탕탕탕,자꾸 에러나요 돈 아까워요,1,False,
수면 정보 자세합니다,2022-10-14 10:12:17,구름꿀꺽,굿굿,5,False,
오류 좀,2022-10-15 02:55:08,마요오,7500원인데 오류로 측정 안됨 캉받네,1,False,
최고어플,2021-01-04 04:09:07,요의꾸,좋네요,5,True,"{'id': 19680483, 'body': '시계와 iPhone을 연결하는 데 더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2021-01-04T04:09:07Z'}"
갤럭시워치 쓰다가,2021-01-05 14:26:20,별명적을때냐,"폰 바꾸면서 애플워치로 갈아탓는데
우선 기본적으로 수면추적 앱을
지원안해주고 돈주고 이런앱을 받아야된다는게
너무 어이없고
수면시간이 너무 부정확합니다
보정을해도 맞는 시간이 없을 정도로...
갤럳시 워치는 정말 정확하고 기본적인 앱도
지원해주는데.. 돈내고도 부정확하네",1,False,
정말,2022-07-31 06:00:19,우르꽝꽝,정말 유용합니다,5,False,
정말 좋아요,2021-07-06 01:54:15,귀요미용원이,나이스,5,False,
계속 오류,2020-10-29 05:37:39,Eㅣㅣa,"유료앱을 한번도 사용해보지 못한채
오률메세지만 뜨네요
환불해줘야하는거 아닌가요?

안내대로 대 체크해봐도 문제없고
오류 메일 보내도 조치가 없고
이 앱 사기 같아요",1,False,"{'id': 18832341, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-11-01T23:06:07Z'}"
잘못다운받았습니다.,2020-08-30 14:49:01,금산 폭군,환줄요청드립니다.,2,False,
환불하고 싶어요,2021-09-13 07:27:32,가나다라맘,"에러가나네요
환불하고 싶습니다.",1,False,
오류,2021-09-01 05:48:59,꽁리니,돈주고 샀는데툭하면 오류남 ㅡㅡ,2,False,
애플워치 착용즁인데,2020-09-25 13:42:13,ㅇㅇ모엄,왜 측정이 안될까요ㅠㅠㅠ,2,False,
하나도맞지않이..,2020-06-18 23:50:12,피카추피카카,하나도 맞지않아서 너무당황스러움 ...,1,False,
수면 측정이 안되요ㅠㅠ,2020-10-02 05:07:30,주쥬ㅠ즈주주,수면측정 아예안되는데 원래됬었는데 왜이러쥬ㅠ,1,False,"{'id': 19002593, 'body': '안녕하세요, Apple은 최근 14.2 업데이트에서 ""일부 사용자의 경우 건강 데이터가 Apple Watch와 iPhone간에 동기화되지 않았습니다""라는 수정 사항을보고했습니다. iOS 14.2로 업데이트하는 것이 좋습니다. 추가 지원이 필요한 경우 appsupport@tantsissa.com으로 이메일을 보내주십시오.', 'modified': '2020-11-09T23:18:00Z'}"
좋아요,2018-11-14 01:26:15,빠마22,처음 써보는데 신기함! 굿!,4,False,
정말 좋습니다,2021-11-26 00:02:33,멍멍캣,정말 좋습니다,5,False,
추ㅏ침시간이,2021-07-08 02:48:08,스리아빠,취침사간이 잘안맞네요,3,False,
좋아요,2021-01-03 00:54:16,튕김자제좀ㅠㅠ,듣던대로좋습니당,5,False,
굿,2020-02-22 07:08:18,머야이거중복계속뜨노,굿 다른어플도 한글지원되면 좋을텐데....,5,False,
좋아요~!!!,2020-01-18 00:20:46,잠실동 쌍코피,좋습니다~!!!,5,False,
좋네요.,2022-05-11 23:11:08,Minerva@Earth,좋은앱.,5,False,
좋아요,2018-11-09 11:47:28,sweetAngs,한글로도 나오고  좋아요,5,False,
측정이 안됨,2020-11-14 02:26:35,dodofo7125343,환불해주세요ㅡㅡ,1,False,"{'id': 19112169, 'body': '더 많은 도움을 드릴 수 있도록 appsupport@tantsissa.com 또는 앱의 지원 링크를 통해 이메일을 보내주십시오.', 'modified': '2020-11-15T08:12:23Z'}"
잠을 안자도 수면측정이,2018-04-08 18:46:45,날이이,"잠을 안자도 수면 측정이 되네요 누워만 있는건데...
그렇다고 편집을 하려고 해도 다 안되고
워치를 차고 있고 서브폰으로 영화보고 나면
수면측정을 해버리네요ㅜㅜ
아예 편집을 다 할수 있게 사용자가 잔시간을
직접 입력 할수도 있게 하고 지울수도 있게하면 좋겠네여",1,False,
수면시간측정이안돼요,2021-11-23 02:14:39,judy_613,어느순간부터 수면시간 측정이 안돼요,1,False,
에러,2021-01-29 03:19:16,seungw00,잘 사용하다가 요즘 자꾸 에러 발생,1,False,
안돼요,2020-05-25 07:54:09,네엥ㅇㅊㅊ,"안돼요 
애플워치 차고 수면하기 눌러도 아침에 안돼요",1,False,
오류,2022-01-18 12:16:40,이초밥21,정확도가 너무 떨어져요,1,False,
하나도 안맞아서 지워요,2021-04-27 01:11:03,WishOnAStarHS,돈 아깝네요..,1,False,
신기하네요~~~^^,2018-02-15 00:26:11,가투신,와~~대박 신기하네요~~~,4,False,
애플워치랑 연동이 안되네요..,2020-08-30 13:26:03,이지리지,애플워치랑 연동이 안되네요....,1,False,
